sample,time_ms,ir_raw,red_raw,ir_dc,red_dc,ir_ac,red_ac,time_s,ir_raw_minus_dc,red_raw_minus_dc
3000.0,30000.0,83075.0,72212.0,82998.7,72289.9,203.2,-13.4,30.0,76.30000000000291,-77.89999999999418
3002.0,30020.0,82803.0,72101.0,82997.4,72288.3,170.0,-28.4,30.02,-194.39999999999418,-187.3000000000029
3004.0,30040.0,82491.0,71983.0,82993.0,72285.5,55.2,-78.1,30.04,-502.0,-302.5
3006.0,30060.0,82296.0,71910.0,82986.5,72281.9,-134.7,-156.6,30.06,-690.5,-371.8999999999942
3008.0,30080.0,82216.0,71889.0,82979.0,72278.0,-353.2,-243.2,30.08,-763.0,-389.0
3010.0,30100.0,82247.0,71903.0,82971.6,72274.2,-544.2,-315.1,30.1,-724.6000000000058,-371.1999999999971
3012.0,30120.0,82345.0,71950.0,82965.1,72270.8,-665.9,-357.7,30.12,-620.1000000000058,-320.8000000000029
3014.0,30140.0,82466.0,72001.0,82959.8,72268.0,-701.7,-364.9,30.14,-493.8000000000029,-267.0
3016.0,30160.0,82561.0,72042.0,82955.6,72265.6,-662.3,-342.3,30.16,-394.6000000000058,-223.60000000000582
3018.0,30180.0,82676.0,72098.0,82952.5,72263.8,-574.0,-300.9,30.18,-276.5,-165.8000000000029
3020.0,30200.0,82798.0,72148.0,82950.7,72262.6,-458.6,-247.2,30.2,-152.6999999999971,-114.60000000000582
3022.0,30220.0,82862.0,72182.0,82949.7,72261.8,-332.8,-189.4,30.22,-87.69999999999709,-79.80000000000291
3024.0,30240.0,82887.0,72191.0,82949.1,72261.1,-217.5,-137.6,30.24,-62.10000000000582,-70.10000000000582
3026.0,30260.0,82882.0,72177.0,82948.5,72260.3,-129.4,-99.4,30.26,-66.5,-83.30000000000291
3028.0,30280.0,82861.0,72170.0,82947.7,72259.4,-76.6,-78.8,30.28,-86.69999999999709,-89.39999999999418
3030.0,30300.0,82827.0,72156.0,82946.6,72258.4,-58.9,-74.2,30.3,-119.60000000000582,-102.39999999999418
3032.0,30320.0,82810.0,72162.0,82945.2,72257.4,-67.5,-79.4,30.32,-135.1999999999971,-95.39999999999418
3034.0,30340.0,82788.0,72151.0,82943.7,72256.4,-89.6,-86.8,30.34,-155.6999999999971,-105.39999999999418
3036.0,30360.0,82791.0,72152.0,82942.2,72255.3,-114.6,-93.8,30.36,-151.1999999999971,-103.30000000000291
3038.0,30380.0,82800.0,72168.0,82940.7,72254.5,-134.2,-97.2,30.38,-140.6999999999971,-86.5
3040.0,30400.0,82840.0,72186.0,82939.6,72253.8,-142.4,-94.5,30.4,-99.60000000000582,-67.80000000000291
3042.0,30420.0,82901.0,72203.0,82939.0,72253.1,-134.3,-87.2,30.42,-38.0,-50.10000000000582
3044.0,30440.0,82986.0,72246.0,82939.3,72252.9,-104.2,-75.3,30.44,46.69999999999709,-6.899999999994179
3046.0,30460.0,83059.0,72264.0,82940.3,72252.9,-52.0,-55.3,30.46,118.69999999999709,11.10000000000582
3048.0,30480.0,83119.0,72283.0,82941.9,72253.2,13.4,-29.9,30.48,177.10000000000582,29.80000000000291
3050.0,30500.0,83172.0,72305.0,82944.1,72253.6,82.4,-3.3,30.5,227.89999999999418,51.39999999999418
3052.0,30520.0,83195.0,72321.0,82946.5,72254.3,147.0,22.7,30.52,248.5,66.69999999999709
3054.0,30540.0,83256.0,72341.0,82949.4,72255.2,201.8,46.2,30.54,306.6000000000058,85.80000000000291
3056.0,30560.0,83291.0,72353.0,82952.8,72256.0,250.7,65.1,30.56,338.1999999999971,97.0
3058.0,30580.0,83309.0,72366.0,82956.2,72257.1,292.5,80.2,30.58,352.8000000000029,108.89999999999418
3060.0,30600.0,83292.0,72349.0,82959.6,72258.0,321.9,91.3,30.6,332.3999999999942,91.0
3062.0,30620.0,83303.0,72348.0,82962.9,72258.9,336.7,95.2,30.62,340.1000000000058,89.10000000000582
3064.0,30640.0,83322.0,72360.0,82966.5,72259.9,344.1,95.8,30.64,355.5,100.10000000000582
3066.0,30660.0,83345.0,72379.0,82970.2,72261.0,350.1,98.3,30.66,374.8000000000029,118.0
3068.0,30680.0,83382.0,72395.0,82974.2,72262.3,360.1,105.3,30.68,407.8000000000029,132.6999999999971
3070.0,30700.0,83402.0,72413.0,82978.5,72263.8,377.3,115.6,30.7,423.5,149.1999999999971
3072.0,30720.0,83395.0,72407.0,82982.7,72265.2,396.1,126.8,30.72,412.3000000000029,141.8000000000029
3074.0,30740.0,83231.0,72320.0,82985.7,72266.0,400.7,131.1,30.74,245.3000000000029,54.0
3076.0,30760.0,82922.0,72190.0,82985.9,72265.6,354.4,109.9,30.76,-63.89999999999418,-75.60000000000582
3078.0,30780.0,82596.0,72061.0,82982.8,72263.8,223.3,51.4,30.78,-386.8000000000029,-202.8000000000029
3080.0,30800.0,82345.0,71967.0,82977.0,72261.1,11.3,-38.1,30.8,-632.0,-294.1000000000058
3082.0,30820.0,82264.0,71925.0,82970.1,72257.9,-236.4,-138.1,30.82,-706.1000000000058,-332.8999999999942
3084.0,30840.0,82299.0,71955.0,82963.2,72254.9,-454.5,-224.9,30.84,-664.1999999999971,-299.8999999999942
3086.0,30860.0,82396.0,72015.0,82957.3,72252.3,-595.7,-277.7,30.86,-561.3000000000029,-237.3000000000029
3088.0,30880.0,82531.0,72063.0,82952.7,72250.3,-642.5,-288.9,30.88,-421.6999999999971,-187.3000000000029
3090.0,30900.0,82638.0,72120.0,82949.2,72248.9,-604.7,-265.7,30.9,-311.1999999999971,-128.89999999999418
3092.0,30920.0,82746.0,72171.0,82947.0,72248.0,-511.7,-219.6,30.92,-201.0,-77.0
3094.0,30940.0,82829.0,72214.0,82945.6,72247.6,-392.3,-163.0,30.94,-116.60000000000582,-33.60000000000582
3096.0,30960.0,82910.0,72243.0,82945.1,72247.4,-269.9,-106.5,30.96,-35.10000000000582,-4.399999999994179
3098.0,30980.0,82953.0,72270.0,82945.1,72247.6,-159.8,-57.2,30.98,7.899999999994179,22.39999999999418
3100.0,31000.0,82966.0,72273.0,82945.3,72247.8,-72.3,-18.6,31.0,20.69999999999709,25.19999999999709
3102.0,31020.0,82959.0,72263.0,82945.4,72247.9,-13.9,6.7,31.02,13.60000000000582,15.10000000000582
3104.0,31040.0,82914.0,72231.0,82945.2,72247.8,14.7,17.1,31.04,-31.19999999999709,-16.80000000000291
3106.0,31060.0,82856.0,72221.0,82944.5,72247.6,13.8,13.4,31.06,-88.5,-26.60000000000582
3108.0,31080.0,82823.0,72209.0,82943.4,72247.2,-11.9,1.2,31.08,-120.39999999999418,-38.19999999999709
3110.0,31100.0,82803.0,72195.0,82942.1,72246.7,-49.2,-15.1,31.1,-139.10000000000582,-51.69999999999709
3112.0,31120.0,82798.0,72193.0,82940.6,72246.1,-86.7,-31.1,31.12,-142.60000000000582,-53.10000000000582
3114.0,31140.0,82826.0,72203.0,82939.4,72245.6,-115.8,-43.2,31.14,-113.39999999999418,-42.60000000000582
3116.0,31160.0,82885.0,72226.0,82938.6,72245.4,-126.3,-47.6,31.16,-53.60000000000582,-19.39999999999418
3118.0,31180.0,82938.0,72249.0,82938.5,72245.4,-111.4,-41.7,31.18,-0.5,3.6000000000058208
3120.0,31200.0,83008.0,72265.0,82939.1,72245.6,-74.4,-26.8,31.2,68.89999999999418,19.39999999999418
3122.0,31220.0,83052.0,72302.0,82940.1,72246.0,-22.7,-7.1,31.22,111.89999999999418,56.0
3124.0,31240.0,83126.0,72319.0,82941.8,72246.7,35.5,16.3,31.24,184.1999999999971,72.30000000000291
3126.0,31260.0,83171.0,72349.0,82943.9,72247.7,97.5,41.8,31.26,227.10000000000582,101.30000000000291
3128.0,31280.0,83232.0,72367.0,82946.6,72248.8,156.8,67.8,31.28,285.3999999999942,118.19999999999709
3130.0,31300.0,83283.0,72398.0,82949.8,72250.3,213.3,92.8,31.3,333.1999999999971,147.6999999999971
3132.0,31320.0,83314.0,72411.0,82953.3,72251.8,266.2,116.8,31.32,360.6999999999971,159.1999999999971
3134.0,31340.0,83317.0,72416.0,82957.0,72253.5,311.2,137.2,31.34,360.0,162.5
3136.0,31360.0,83335.0,72421.0,82960.7,72255.1,343.6,151.9,31.36,374.3000000000029,165.89999999999418
3138.0,31380.0,83340.0,72428.0,82964.5,72256.8,365.2,161.5,31.38,375.5,171.1999999999971
3140.0,31400.0,83361.0,72431.0,82968.5,72258.5,379.3,167.8,31.4,392.5,172.5
3142.0,31420.0,83348.0,72420.0,82972.4,72260.2,388.5,171.9,31.42,375.6000000000058,159.8000000000029
3144.0,31440.0,83346.0,72402.0,82976.1,72261.8,389.2,171.5,31.44,369.8999999999942,140.1999999999971
3146.0,31460.0,83272.0,72372.0,82979.2,72263.0,380.5,164.1,31.46,292.8000000000029,109.0
3148.0,31480.0,83000.0,72258.0,82980.2,72263.3,344.0,142.9,31.48,19.80000000000291,-5.30000000000291
3150.0,31500.0,82655.0,72118.0,82977.8,72262.1,238.5,92.6,31.5,-322.8000000000029,-144.10000000000582
3152.0,31520.0,82368.0,72012.0,82972.4,72259.9,49.0,10.4,31.52,-604.3999999999942,-247.89999999999418
3154.0,31540.0,82203.0,71948.0,82965.1,72256.9,-195.9,-89.7,31.54,-762.1000000000058,-308.8999999999942
3156.0,31560.0,82163.0,71928.0,82957.1,72253.6,-440.2,-187.3,31.56,-794.1000000000058,-325.6000000000058
3158.0,31580.0,82218.0,71956.0,82949.5,72250.5,-628.8,-261.9,31.58,-731.5,-294.5
3160.0,31600.0,82314.0,72006.0,82942.9,72247.9,-730.7,-300.1,31.6,-628.8999999999942,-241.89999999999418
3162.0,31620.0,82431.0,72056.0,82937.6,72245.9,-743.1,-300.7,31.62,-506.6000000000058,-189.89999999999418
3164.0,31640.0,82547.0,72119.0,82933.3,72244.5,-685.1,-270.8,31.64,-386.3000000000029,-125.5
3166.0,31660.0,82634.0,72160.0,82930.3,72243.5,-582.9,-221.2,31.66,-296.3000000000029,-83.5
3168.0,31680.0,82739.0,72203.0,82928.1,72243.0,-463.1,-165.0,31.68,-189.10000000000582,-40.0
3170.0,31700.0,82800.0,72221.0,82926.7,72242.7,-343.4,-110.9,31.7,-126.69999999999709,-21.69999999999709
3172.0,31720.0,82832.0,72232.0,82925.7,72242.6,-238.3,-66.1,31.72,-93.69999999999709,-10.60000000000582
3174.0,31740.0,82829.0,72212.0,82924.8,72242.3,-159.0,-35.0,31.74,-95.80000000000291,-30.30000000000291
3176.0,31760.0,82789.0,72191.0,82923.5,72241.9,-112.7,-21.3,31.76,-134.5,-50.89999999999418
3178.0,31780.0,82731.0,72177.0,82921.7,72241.3,-101.3,-22.6,31.78,-190.6999999999971,-64.30000000000291
3180.0,31800.0,82699.0,72165.0,82919.6,72240.5,-118.2,-33.6,31.8,-220.60000000000582,-75.5
3182.0,31820.0,82685.0,72158.0,82917.3,72239.7,-150.5,-48.8,31.82,-232.3000000000029,-81.69999999999709
3184.0,31840.0,82683.0,72169.0,82914.9,72238.9,-185.5,-63.3,31.84,-231.89999999999418,-69.89999999999418
3186.0,31860.0,82708.0,72172.0,82912.7,72238.2,-211.9,-72.6,31.86,-204.6999999999971,-66.19999999999709
