sample,time_ms,ir_raw,red_raw,ir_dc,red_dc,ir_ac,red_ac,time_s,ir_raw_minus_dc,red_raw_minus_dc
4786.0,47860.0,84750.0,74533.0,84698.3,74441.7,31.3,82.8,47.86,51.69999999999709,91.30000000000291
4788.0,47880.0,84752.0,74549.0,84698.8,74442.7,42.4,86.0,47.88,53.19999999999709,106.30000000000291
4790.0,47900.0,84780.0,74534.0,84699.5,74443.7,51.4,91.0,47.9,80.5,90.30000000000291
4792.0,47920.0,84821.0,74563.0,84700.6,74445.0,63.0,98.3,47.92,120.39999999999418,118.0
4794.0,47940.0,84843.0,74570.0,84701.9,74446.3,80.6,108.2,47.94,141.10000000000582,123.69999999999709
4796.0,47960.0,84874.0,74597.0,84703.5,74447.8,103.1,118.9,47.96,170.5,149.1999999999971
4798.0,47980.0,84906.0,74638.0,84705.4,74449.5,129.4,131.7,47.98,200.60000000000582,188.5
4800.0,48000.0,84937.0,74626.0,84707.8,74451.2,160.7,147.1,48.0,229.1999999999971,174.8000000000029
4802.0,48020.0,84845.0,74592.0,84709.5,74452.7,188.2,158.1,48.02,135.5,139.3000000000029
4804.0,48040.0,84643.0,74479.0,84709.5,74453.2,181.8,153.2,48.04,-66.5,25.80000000000291
4806.0,48060.0,84379.0,74361.0,84706.8,74452.7,109.8,118.3,48.06,-327.8000000000029,-91.69999999999709
4808.0,48080.0,84096.0,74241.0,84701.3,74450.9,-38.6,49.8,48.08,-605.3000000000029,-209.89999999999418
4810.0,48100.0,83972.0,74199.0,84694.2,74448.6,-243.8,-41.7,48.1,-722.1999999999971,-249.60000000000582
4812.0,48120.0,83954.0,74202.0,84686.8,74446.1,-449.1,-131.0,48.12,-732.8000000000029,-244.10000000000582
4814.0,48140.0,84018.0,74226.0,84680.1,74443.8,-601.4,-196.2,48.14,-662.1000000000058,-217.8000000000029
4816.0,48160.0,84086.0,74270.0,84674.0,74442.0,-677.2,-227.1,48.16,-588.0,-172.0
4818.0,48180.0,84173.0,74306.0,84668.9,74440.5,-681.9,-225.2,48.18,-495.8999999999942,-134.5
4820.0,48200.0,84257.0,74326.0,84664.6,74439.4,-634.1,-200.5,48.2,-407.6000000000058,-113.39999999999418
4822.0,48220.0,84278.0,74359.0,84660.7,74438.5,-557.3,-166.6,48.22,-382.6999999999971,-79.5
4824.0,48240.0,84368.0,74370.0,84657.6,74437.8,-475.7,-130.0,48.24,-289.6000000000058,-67.80000000000291
4826.0,48260.0,84427.0,74411.0,84655.2,74437.5,-394.3,-96.3,48.26,-228.1999999999971,-26.5
4828.0,48280.0,84488.0,74416.0,84653.5,74437.2,-315.4,-66.1,48.28,-165.5,-21.19999999999709
4830.0,48300.0,84505.0,74431.0,84652.0,74437.1,-244.5,-42.1,48.3,-147.0,-6.100000000005821
4832.0,48320.0,84506.0,74412.0,84650.5,74436.9,-190.6,-25.2,48.32,-144.5,-24.89999999999418
4834.0,48340.0,84493.0,74405.0,84648.9,74436.6,-158.5,-17.8,48.34,-155.89999999999418,-31.60000000000582
4836.0,48360.0,84463.0,74402.0,84647.0,74436.2,-147.5,-18.5,48.36,-184.0,-34.19999999999709
4838.0,48380.0,84454.0,74395.0,84645.1,74435.8,-153.2,-23.6,48.38,-191.10000000000582,-40.80000000000291
4840.0,48400.0,84457.0,74415.0,84643.2,74435.6,-165.4,-28.8,48.4,-186.1999999999971,-20.60000000000582
4842.0,48420.0,84505.0,74433.0,84641.7,74435.5,-172.9,-29.2,48.42,-136.6999999999971,-2.5
4844.0,48440.0,84540.0,74479.0,84640.5,74435.8,-167.7,-21.4,48.44,-100.5,43.19999999999709
4846.0,48460.0,84600.0,74509.0,84639.9,74436.3,-147.7,-3.8,48.46,-39.89999999999418,72.69999999999709
4848.0,48480.0,84666.0,74556.0,84640.0,74437.4,-111.6,23.4,48.48,26.0,118.60000000000582
4850.0,48500.0,84744.0,74628.0,84640.8,74439.1,-61.1,60.9,48.5,103.19999999999709,188.89999999999418
4852.0,48520.0,84810.0,74667.0,84642.3,74441.3,1.5,109.1,48.52,167.6999999999971,225.6999999999971
4854.0,48540.0,84875.0,74690.0,84644.5,74443.8,70.8,160.2,48.54,230.5,246.1999999999971
4856.0,48560.0,84926.0,74693.0,84647.2,74446.3,141.1,203.2,48.56,278.8000000000029,246.6999999999971
4858.0,48580.0,84961.0,74703.0,84650.2,74448.8,205.8,232.5,48.58,310.8000000000029,254.1999999999971
4860.0,48600.0,84996.0,74703.0,84653.6,74451.3,260.6,248.4,48.6,342.3999999999942,251.6999999999971
4862.0,48620.0,85033.0,74705.0,84657.3,74453.8,305.4,255.2,48.62,375.6999999999971,251.1999999999971
4864.0,48640.0,85040.0,74759.0,84661.1,74456.7,340.2,260.1,48.64,378.8999999999942,302.3000000000029
4866.0,48660.0,85088.0,74799.0,84665.2,74460.1,366.5,273.0,48.66,422.8000000000029,338.8999999999942
4868.0,48680.0,85129.0,74858.0,84669.8,74463.9,392.4,297.2,48.68,459.1999999999971,394.1000000000058
4870.0,48700.0,85168.0,74897.0,84674.6,74468.1,420.6,331.6,48.7,493.3999999999942,428.8999999999942
4872.0,48720.0,85204.0,74912.0,84679.8,74472.5,450.8,370.2,48.72,524.1999999999971,439.5
4874.0,48740.0,85192.0,74885.0,84684.9,74476.7,478.8,401.7,48.74,507.1000000000058,408.3000000000029
4876.0,48760.0,85216.0,74857.0,84690.1,74480.5,498.4,415.4,48.76,525.8999999999942,376.5
4878.0,48780.0,85230.0,74855.0,84695.4,74484.2,512.0,411.0,48.78,534.6000000000058,370.8000000000029
4880.0,48800.0,85252.0,74832.0,84700.9,74487.8,523.6,397.3,48.8,551.1000000000058,344.1999999999971
4882.0,48820.0,85263.0,74839.0,84706.5,74491.3,535.6,380.2,48.82,556.5,347.6999999999971
4884.0,48840.0,85278.0,74840.0,84712.3,74494.8,548.0,364.6,48.84,565.6999999999971,345.1999999999971
4886.0,48860.0,85332.0,74864.0,84718.3,74498.5,561.0,355.5,48.86,613.6999999999971,365.5
4888.0,48880.0,85310.0,74841.0,84724.3,74501.9,576.6,352.8,48.88,585.6999999999971,339.1000000000058
4890.0,48900.0,85154.0,74755.0,84729.0,74504.8,578.6,345.4,48.9,425.0,250.1999999999971
4892.0,48920.0,84870.0,74646.0,84731.1,74506.5,531.5,316.6,48.92,138.89999999999418,139.5
4894.0,48940.0,84581.0,74512.0,84730.4,74506.9,407.8,257.9,48.94,-149.39999999999418,5.100000000005821
4896.0,48960.0,84361.0,74420.0,84727.2,74506.3,213.5,169.7,48.96,-366.1999999999971,-86.30000000000291
4898.0,48980.0,84289.0,74385.0,84723.0,74505.1,-11.7,68.1,48.98,-434.0,-120.10000000000582
4900.0,49000.0,84342.0,74421.0,84719.0,74504.1,-209.0,-20.2,49.0,-377.0,-83.10000000000582
4902.0,49020.0,84433.0,74455.0,84715.8,74503.5,-332.4,-74.0,49.02,-282.8000000000029,-48.5
4904.0,49040.0,84540.0,74507.0,84713.8,74503.3,-368.8,-89.7,49.04,-173.8000000000029,3.6999999999970896
4906.0,49060.0,84637.0,74557.0,84712.8,74503.7,-332.3,-72.6,49.06,-75.80000000000291,53.30000000000291
4908.0,49080.0,84719.0,74571.0,84712.7,74504.3,-249.5,-35.0,49.08,6.30000000000291,66.69999999999709
4910.0,49100.0,84787.0,74589.0,84713.3,74505.1,-148.7,6.8,49.1,73.69999999999709,83.89999999999418
4912.0,49120.0,84839.0,74615.0,84714.4,74506.1,-49.9,44.4,49.12,124.60000000000582,108.89999999999418
4914.0,49140.0,84916.0,74628.0,84716.2,74507.3,37.6,76.1,49.14,199.8000000000029,120.69999999999709
4916.0,49160.0,84913.0,74616.0,84718.2,74508.4,111.7,98.8,49.16,194.8000000000029,107.60000000000582
4918.0,49180.0,84888.0,74606.0,84720.0,74509.4,162.6,109.6,49.18,168.0,96.60000000000582
4920.0,49200.0,84827.0,74568.0,84721.2,74510.0,182.6,108.1,49.2,105.80000000000291,58.0
4922.0,49220.0,84790.0,74542.0,84722.0,74510.4,171.8,94.2,49.22,68.0,31.60000000000582
4924.0,49240.0,84754.0,74528.0,84722.4,74510.6,140.0,72.7,49.24,31.60000000000582,17.39999999999418
4926.0,49260.0,84739.0,74532.0,84722.5,74510.9,97.6,51.2,49.26,16.5,21.10000000000582
4928.0,49280.0,84771.0,74541.0,84722.8,74511.1,60.2,34.9,49.28,48.19999999999709,29.89999999999418
4930.0,49300.0,84798.0,74559.0,84723.5,74511.5,41.2,26.9,49.3,74.5,47.5
4932.0,49320.0,84845.0,74590.0,84724.6,74512.1,43.3,28.3,49.32,120.39999999999418,77.89999999999418
4934.0,49340.0,84885.0,74594.0,84726.1,74512.9,64.8,39.1,49.34,158.89999999999418,81.10000000000582
4936.0,49360.0,84940.0,74623.0,84728.2,74513.9,100.3,55.6,49.36,211.8000000000029,109.10000000000582
4938.0,49380.0,84996.0,74645.0,84730.7,74515.2,144.5,76.6,49.38,265.3000000000029,129.8000000000029
4940.0,49400.0,85030.0,74657.0,84733.6,74516.7,192.4,100.4,49.4,296.3999999999942,140.3000000000029
4942.0,49420.0,85055.0,74672.0,84736.6,74518.2,237.7,122.3,49.42,318.3999999999942,153.8000000000029
4944.0,49440.0,85077.0,74683.0,84740.0,74519.9,276.8,139.8,49.44,337.0,163.10000000000582
4946.0,49460.0,85076.0,74705.0,84743.4,74521.6,308.5,152.7,49.46,332.6000000000058,183.39999999999418
4948.0,49480.0,85103.0,74680.0,84747.1,74523.2,331.8,163.4,49.48,355.8999999999942,156.8000000000029
4950.0,49500.0,85112.0,74692.0,84750.7,74524.9,348.0,167.8,49.5,361.3000000000029,167.10000000000582
4952.0,49520.0,85119.0,74685.0,84754.3,74526.5,357.9,168.8,49.52,364.6999999999971,158.5
4954.0,49540.0,85142.0,74699.0,84758.1,74528.3,363.8,169.5,49.54,383.8999999999942,170.6999999999971
4956.0,49560.0,85132.0,74679.0,84761.8,74529.9,368.8,169.7,49.56,370.1999999999971,149.10000000000582
4958.0,49580.0,85135.0,74681.0,84765.4,74531.4,370.3,166.2,49.58,369.6000000000058,149.60000000000582
4960.0,49600.0,85126.0,74703.0,84769.1,74533.0,369.1,160.7,49.6,356.8999999999942,170.0
4962.0,49620.0,85123.0,74694.0,84772.7,74534.6,367.6,157.8,49.62,350.3000000000029,159.39999999999418
4964.0,49640.0,85143.0,74702.0,84776.4,74536.2,366.0,156.2,49.64,366.6000000000058,165.8000000000029
4966.0,49660.0,85174.0,74708.0,84780.4,74537.9,368.1,157.5,49.66,393.6000000000058,170.10000000000582
4968.0,49680.0,85236.0,74728.0,84784.7,74539.8,377.0,163.9,49.68,451.3000000000029,188.1999999999971
4970.0,49700.0,85236.0,74733.0,84789.1,74541.7,394.7,173.2,49.7,446.8999999999942,191.3000000000029
4972.0,49720.0,85268.0,74757.0,84793.7,74543.9,415.1,183.2,49.72,474.3000000000029,213.10000000000582
4974.0,49740.0,85266.0,74767.0,84798.5,74546.0,436.6,193.3,49.74,467.5,221.0
4976.0,49760.0,85160.0,74703.0,84802.6,74547.7,451.8,199.1,49.76,357.3999999999942,155.3000000000029
4978.0,49780.0,84892.0,74576.0,84804.3,74548.3,427.8,185.6,49.78,87.69999999999709,27.69999999999709
4980.0,49800.0,84588.0,74433.0,84802.9,74547.6,326.9,138.1,49.8,-214.89999999999418,-114.60000000000582
4982.0,49820.0,84330.0,74328.0,84798.7,74545.7,142.9,55.7,49.82,-468.6999999999971,-217.6999999999971
4984.0,49840.0,84142.0,74256.0,84792.4,74543.0,-95.3,-47.2,49.84,-650.3999999999942,-287.0
4986.0,49860.0,84126.0,74269.0,84785.6,74540.3,-334.7,-146.8,49.86,-659.6000000000058,-271.3000000000029
4988.0,49880.0,84145.0,74304.0,84779.0,74537.8,-518.7,-219.1,49.88,-634.0,-233.8000000000029
4990.0,49900.0,84227.0,74324.0,84773.5,74535.5,-619.2,-255.4,49.9,-546.5,-211.5
4992.0,49920.0,84285.0,74354.0,84768.6,74533.5,-638.7,-260.1,49.92,-483.6000000000058,-179.5
4994.0,49940.0,84366.0,74362.0,84764.4,74531.8,-602.8,-242.0,49.94,-398.3999999999942,-169.8000000000029
4996.0,49960.0,84427.0,74381.0,84760.8,74530.4,-535.8,-213.3,49.96,-333.8000000000029,-149.39999999999418
4998.0,49980.0,84454.0,74396.0,84757.6,74529.0,-459.9,-183.9,49.98,-303.6000000000058,-133.0
5000.0,50000.0,84513.0,74423.0,84754.8,74527.9,-389.2,-157.3,50.0,-241.8000000000029,-104.89999999999418
5002.0,50020.0,84533.0,74441.0,84752.6,74527.0,-324.7,-133.3,50.02,-219.60000000000582,-86.0
5004.0,50040.0,84540.0,74424.0,84750.6,74526.0,-269.8,-113.4,50.04,-210.60000000000582,-102.0
5006.0,50060.0,84508.0,74425.0,84748.3,74525.0,-232.0,-101.2,50.06,-240.3000000000029,-100.0
5008.0,50080.0,84492.0,74397.0,84745.8,74523.8,-216.8,-97.0,50.08,-253.8000000000029,-126.80000000000291
5010.0,50100.0,84472.0,74377.0,84743.1,74522.5,-220.8,-101.3,50.1,-271.1000000000058,-145.5
5012.0,50120.0,84447.0,74378.0,84740.1,74521.0,-237.6,-112.3,50.12,-293.1000000000058,-143.0
5014.0,50140.0,84464.0,74385.0,84737.2,74519.7,-259.3,-124.4,50.14,-273.1999999999971,-134.6999999999971
5016.0,50160.0,84475.0,74400.0,84734.6,74518.4,-272.8,-132.1,50.16,-259.6000000000058,-118.39999999999418
5018.0,50180.0,84522.0,74405.0,84732.4,74517.3,-271.3,-132.2,50.18,-210.39999999999418,-112.30000000000291
5020.0,50200.0,84575.0,74431.0,84730.7,74516.4,-252.9,-125.2,50.2,-155.6999999999971,-85.39999999999418
5022.0,50220.0,84637.0,74450.0,84729.7,74515.7,-218.6,-111.3,50.22,-92.69999999999709,-65.69999999999709
5024.0,50240.0,84697.0,74480.0,84729.1,74515.3,-171.9,-92.1,50.24,-32.10000000000582,-35.30000000000291
5026.0,50260.0,84742.0,74497.0,84729.1,74515.1,-118.1,-69.6,50.26,12.89999999999418,-18.10000000000582
5028.0,50280.0,84766.0,74514.0,84729.4,74515.0,-63.0,-47.4,50.28,36.60000000000582,-1.0
5030.0,50300.0,84813.0,74515.0,84730.2,74515.0,-12.6,-26.9,50.3,82.80000000000291,0.0
5032.0,50320.0,84845.0,74533.0,84731.3,74515.1,33.5,-10.1,50.32,113.69999999999709,17.89999999999418
5034.0,50340.0,84874.0,74543.0,84732.7,74515.4,74.1,4.3,50.34,141.3000000000029,27.60000000000582
5036.0,50360.0,84900.0,74548.0,84734.2,74515.7,108.3,16.3,50.36,165.8000000000029,32.30000000000291
5038.0,50380.0,84913.0,74556.0,84736.0,74516.1,136.6,25.7,50.38,177.0,39.89999999999418
5040.0,50400.0,84925.0,74562.0,84737.8,74516.5,158.4,32.8,50.4,187.1999999999971,45.5
5042.0,50420.0,84947.0,74553.0,84739.9,74516.9,175.1,37.1,50.42,207.10000000000582,36.10000000000582
5044.0,50440.0,84951.0,74553.0,84741.9,74517.2,188.9,38.6,50.44,209.10000000000582,35.80000000000291
5046.0,50460.0,84957.0,74553.0,84744.0,74517.6,199.6,39.0,50.46,213.0,35.39999999999418
5048.0,50480.0,84978.0,74562.0,84746.3,74518.1,208.3,40.1,50.48,231.6999999999971,43.89999999999418
5050.0,50500.0,84984.0,74575.0,84748.7,74518.6,217.1,42.2,50.5,235.3000000000029,56.39999999999418
5052.0,50520.0,85009.0,74575.0,84751.2,74519.1,226.7,45.7,50.52,257.8000000000029,55.89999999999418
5054.0,50540.0,85031.0,74602.0,84753.9,74519.9,238.5,50.9,50.54,277.1000000000058,82.10000000000582
5056.0,50560.0,85071.0,74591.0,84757.0,74520.7,254.6,59.5,50.56,314.0,70.30000000000291
5058.0,50580.0,85112.0,74624.0,84760.4,74521.6,277.1,68.6,50.58,351.6000000000058,102.39999999999418
5060.0,50600.0,85138.0,74619.0,84764.1,74522.6,304.9,79.0,50.6,373.8999999999942,96.39999999999418
5062.0,50620.0,85185.0,74641.0,84768.2,74523.8,335.4,90.3,50.62,416.8000000000029,117.19999999999709
5064.0,50640.0,85185.0,74651.0,84772.4,74525.1,367.5,103.8,50.64,412.6000000000058,125.89999999999418
5066.0,50660.0,85100.0,74604.0,84776.1,74526.1,390.6,114.3,50.66,323.8999999999942,77.89999999999418
5068.0,50680.0,84829.0,74498.0,84777.3,74526.1,374.4,106.0,50.68,51.69999999999709,-28.10000000000582
5070.0,50700.0,84504.0,74347.0,84775.4,74524.7,278.8,63.9,50.7,-271.3999999999942,-177.6999999999971
5072.0,50720.0,84197.0,74220.0,84770.3,74521.9,93.1,-16.8,50.72,-573.3000000000029,-301.8999999999942
5074.0,50740.0,84004.0,74150.0,84763.1,74518.3,-155.2,-123.2,50.74,-759.1000000000058,-368.3000000000029
5076.0,50760.0,83977.0,74143.0,84755.2,74514.6,-408.9,-228.3,50.76,-778.1999999999971,-371.6000000000058
5078.0,50780.0,84002.0,74158.0,84747.6,74511.0,-606.6,-307.4,50.78,-745.6000000000058,-353.0
5080.0,50800.0,84086.0,74197.0,84740.8,74507.8,-719.3,-349.7,50.8,-654.8000000000029,-310.8000000000029
5082.0,50820.0,84165.0,74250.0,84734.9,74505.0,-748.0,-355.7,50.82,-569.8999999999942,-255.0
5084.0,50840.0,84252.0,74267.0,84729.9,74502.6,-711.4,-333.6,50.84,-477.8999999999942,-235.60000000000582
5086.0,50860.0,84282.0,74282.0,84725.4,74500.4,-637.6,-298.7,50.86,-443.3999999999942,-218.39999999999418
5088.0,50880.0,84320.0,74299.0,84721.3,74498.4,-555.5,-262.9,50.88,-401.3000000000029,-199.39999999999418
5090.0,50900.0,84370.0,74330.0,84717.7,74496.7,-478.9,-230.4,50.9,-347.6999999999971,-166.6999999999971
5092.0,50920.0,84418.0,74329.0,84714.8,74495.1,-410.3,-200.7,50.92,-296.8000000000029,-166.10000000000582
5094.0,50940.0,84429.0,74346.0,84711.9,74493.5,-352.5,-177.9,50.94,-282.8999999999942,-147.5
5096.0,50960.0,84425.0,74342.0,84709.0,74492.0,-311.7,-162.0,50.96,-284.0,-150.0
5098.0,50980.0,84415.0,74327.0,84706.1,74490.4,-288.2,-153.2,50.98,-291.1000000000058,-163.39999999999418
5100.0,51000.0,84371.0,74300.0,84702.9,74488.6,-281.2,-153.3,51.0,-331.8999999999942,-188.60000000000582
5102.0,51020.0,84351.0,74282.0,84699.4,74486.6,-291.2,-162.1,51.02,-348.3999999999942,-204.60000000000582
5104.0,51040.0,84361.0,74293.0,84695.9,74484.6,-309.7,-174.8,51.04,-334.8999999999942,-191.60000000000582
5106.0,51060.0,84378.0,74302.0,84692.8,74482.8,-323.2,-184.3,51.06,-314.8000000000029,-180.8000000000029
5108.0,51080.0,84415.0,74332.0,84689.9,74481.2,-324.7,-186.5,51.08,-274.8999999999942,-149.1999999999971
5110.0,51100.0,84463.0,74340.0,84687.6,74479.7,-310.8,-179.4,51.1,-224.60000000000582,-139.6999999999971
5112.0,51120.0,84526.0,74378.0,84685.7,74478.6,-281.7,-165.5,51.12,-159.6999999999971,-100.60000000000582
5114.0,51140.0,84567.0,74389.0,84684.5,74477.6,-239.3,-145.4,51.14,-117.5,-88.60000000000582
5116.0,51160.0,84636.0,74414.0,84683.8,74477.0,-188.2,-121.2,51.16,-47.80000000000291,-63.0
5118.0,51180.0,84679.0,74427.0,84683.7,74476.5,-131.4,-94.9,51.18,-4.69999999999709,-49.5
5120.0,51200.0,84733.0,74458.0,84684.1,74476.3,-73.6,-70.1,51.2,48.89999999999418,-18.30000000000291
5122.0,51220.0,84773.0,74491.0,84684.9,74476.2,-17.8,-46.8,51.22,88.10000000000582,14.80000000000291
5124.0,51240.0,84794.0,74472.0,84685.9,74476.2,32.7,-25.9,51.24,108.10000000000582,-4.19999999999709
5126.0,51260.0,84822.0,74499.0,84687.3,74476.2,74.6,-11.3,51.26,134.6999999999971,22.80000000000291
5128.0,51280.0,84835.0,74500.0,84688.7,74476.5,107.6,1.4,51.28,146.3000000000029,23.5
5130.0,51300.0,84871.0,74512.0,84690.4,74476.9,132.4,14.7,51.3,180.60000000000582,35.10000000000582
5132.0,51320.0,84865.0,74518.0,84692.1,74477.4,151.2,27.3,51.32,172.89999999999418,40.60000000000582
5134.0,51340.0,84879.0,74523.0,84693.9,74477.8,164.8,36.3,51.34,185.10000000000582,45.19999999999709
5136.0,51360.0,84896.0,74556.0,84696.0,74478.4,177.3,42.7,51.36,200.0,77.60000000000582
5138.0,51380.0,84934.0,74532.0,84698.4,74478.9,191.7,49.4,51.38,235.60000000000582,53.10000000000582
5140.0,51400.0,84955.0,74557.0,84700.9,74479.6,209.9,53.3,51.4,254.10000000000582,77.39999999999418
5142.0,51420.0,84984.0,74561.0,84703.7,74480.3,230.3,58.7,51.42,280.3000000000029,80.69999999999709
5144.0,51440.0,85032.0,74568.0,84706.7,74481.3,252.2,68.3,51.44,325.3000000000029,86.69999999999709
5146.0,51460.0,85054.0,74581.0,84710.1,74482.4,277.8,80.4,51.46,343.8999999999942,98.60000000000582
5148.0,51480.0,85106.0,74621.0,84713.9,74483.8,306.7,94.5,51.48,392.1000000000058,137.1999999999971
5150.0,51500.0,85141.0,74668.0,84718.1,74485.4,340.2,112.0,51.5,422.8999999999942,182.60000000000582
5152.0,51520.0,85192.0,74679.0,84722.9,74487.2,379.3,133.7,51.52,469.1000000000058,191.8000000000029
5154.0,51540.0,85239.0,74694.0,84727.9,74489.2,421.2,155.9,51.54,511.1000000000058,204.8000000000029
5156.0,51560.0,85295.0,74703.0,84733.4,74491.3,462.6,176.8,51.56,561.6000000000058,211.6999999999971
5158.0,51580.0,85224.0,74651.0,84738.5,74493.2,499.0,194.8,51.58,485.5,157.8000000000029
5160.0,51600.0,84911.0,74522.0,84741.1,74493.9,496.6,191.6,51.6,169.89999999999418,28.10000000000582
5162.0,51620.0,84590.0,74400.0,84740.3,74493.3,405.9,148.0,51.62,-150.3000000000029,-93.30000000000291
5164.0,51640.0,84284.0,74289.0,84736.5,74491.5,220.7,65.9,51.64,-452.5,-202.5
5166.0,51660.0,84127.0,74212.0,84730.8,74488.8,-24.4,-39.0,51.66,-603.8000000000029,-276.8000000000029
5168.0,51680.0,84099.0,74211.0,84724.5,74485.9,-269.5,-142.8,51.68,-625.5,-274.8999999999942
5170.0,51700.0,84173.0,74249.0,84718.8,74483.5,-457.1,-218.6,51.7,-545.8000000000029,-234.5
5172.0,51720.0,84286.0,74301.0,84714.2,74481.5,-554.9,-252.5,51.72,-428.1999999999971,-180.5
5174.0,51740.0,84402.0,74352.0,84710.8,74480.1,-561.8,-246.7,51.74,-308.8000000000029,-128.10000000000582
5176.0,51760.0,84491.0,74402.0,84708.3,74479.2,-499.5,-212.9,51.76,-217.3000000000029,-77.19999999999709
5178.0,51780.0,84556.0,74434.0,84706.7,74478.6,-400.3,-165.1,51.78,-150.6999999999971,-44.60000000000582
5180.0,51800.0,84652.0,74452.0,84706.1,74478.3,-290.2,-115.9,51.8,-54.10000000000582,-26.30000000000291
5182.0,51820.0,84718.0,74489.0,84706.0,74478.3,-183.1,-72.1,51.82,12.0,10.69999999999709
5184.0,51840.0,84787.0,74501.0,84706.7,74478.5,-86.5,-34.2,51.84,80.30000000000291,22.5
5186.0,51860.0,84824.0,74508.0,84707.8,74478.8,-4.6,-3.4,51.86,116.19999999999709,29.19999999999709
5188.0,51880.0,84797.0,74503.0,84708.7,74479.0,56.3,17.8,51.88,88.30000000000291,24.0
5190.0,51900.0,84750.0,74472.0,84709.2,74479.1,87.8,27.3,51.9,40.80000000000291,-7.100000000005821
5192.0,51920.0,84717.0,74462.0,84709.4,74478.9,88.8,23.6,51.92,7.600000000005821,-16.89999999999418
5194.0,51940.0,84692.0,74466.0,84709.3,74478.8,68.2,11.6,51.94,-17.30000000000291,-12.80000000000291
5196.0,51960.0,84700.0,74470.0,84709.1,74478.6,38.8,-1.4,51.96,-9.10000000000582,-8.60000000000582
5198.0,51980.0,84741.0,74485.0,84709.4,74478.6,16.3,-9.0,51.98,31.60000000000582,6.399999999994179
5200.0,52000.0,84803.0,74502.0,84710.1,74478.8,12.0,-7.5,52.0,92.89999999999418,23.19999999999709
5202.0,52020.0,84878.0,74552.0,84711.6,74479.4,31.9,3.3,52.02,166.39999999999418,72.60000000000582
5204.0,52040.0,84971.0,74581.0,84713.9,74480.4,76.3,25.5,52.04,257.1000000000058,100.60000000000582
5206.0,52060.0,85060.0,74618.0,84717.2,74481.7,142.2,55.8,52.06,342.8000000000029,136.3000000000029
5208.0,52080.0,85156.0,74653.0,84721.4,74483.4,223.7,90.0,52.08,434.6000000000058,169.60000000000582
5210.0,52100.0,85245.0,74690.0,84726.4,74485.4,312.9,126.0,52.1,518.6000000000058,204.60000000000582
5212.0,52120.0,85325.0,74717.0,84732.1,74487.6,402.9,161.2,52.12,592.8999999999942,229.39999999999418
5214.0,52140.0,85398.0,74734.0,84738.6,74490.0,489.1,193.0,52.14,659.3999999999942,244.0
5216.0,52160.0,85442.0,74762.0,84745.5,74492.7,568.1,220.4,52.16,696.5,269.3000000000029
5218.0,52180.0,85488.0,74768.0,84752.8,74495.5,634.8,244.3,52.18,735.1999999999971,272.5
5220.0,52200.0,85506.0,74780.0,84760.3,74498.2,687.2,262.0,52.2,745.6999999999971,281.8000000000029
5222.0,52220.0,85515.0,74775.0,84767.9,74501.0,724.9,273.4,52.22,747.1000000000058,274.0
5224.0,52240.0,85521.0,74789.0,84775.4,74503.9,746.9,279.5,52.24,745.6000000000058,285.1000000000058
5226.0,52260.0,85504.0,74773.0,84782.6,74506.5,753.8,281.3,52.26,721.3999999999942,266.5
5228.0,52280.0,85509.0,74766.0,84789.8,74509.2,747.9,278.2,52.28,719.1999999999971,256.8000000000029
5230.0,52300.0,85506.0,74801.0,84797.0,74511.9,737.4,273.3,52.3,709.0,289.1000000000058
5232.0,52320.0,85521.0,74785.0,84804.2,74514.7,727.4,272.6,52.32,716.8000000000029,270.3000000000029
5234.0,52340.0,85539.0,74805.0,84811.6,74517.6,722.1,273.5,52.34,727.3999999999942,287.3999999999942
5236.0,52360.0,85588.0,74814.0,84819.2,74520.5,723.6,277.4,52.36,768.8000000000029,293.5
5238.0,52380.0,85647.0,74865.0,84827.2,74523.8,735.9,286.0,52.38,819.8000000000029,341.1999999999971
5240.0,52400.0,85699.0,74869.0,84835.7,74527.2,761.3,301.0,52.4,863.3000000000029,341.8000000000029
5242.0,52420.0,85759.0,74886.0,84844.8,74530.8,798.4,318.2,52.42,914.1999999999971,355.1999999999971
5244.0,52440.0,85809.0,74924.0,84854.3,74534.6,843.8,336.8,52.44,954.6999999999971,389.3999999999942
5246.0,52460.0,85638.0,74815.0,84862.9,74537.8,884.3,352.5,52.46,775.1000000000058,277.1999999999971
5248.0,52480.0,85200.0,74625.0,84867.3,74539.2,859.1,335.1,52.48,332.6999999999971,85.80000000000291
5250.0,52500.0,84843.0,74480.0,84867.9,74538.9,710.6,263.0,52.5,-24.89999999999418,-58.89999999999418
5252.0,52520.0,84568.0,74381.0,84865.5,74537.5,458.2,150.1,52.52,-297.5,-156.5
5254.0,52540.0,84412.0,74316.0,84861.3,74535.4,160.0,23.8,52.54,-449.3000000000029,-219.39999999999418
5256.0,52560.0,84389.0,74327.0,84856.5,74533.2,-118.0,-89.7,52.56,-467.5,-206.1999999999971
5258.0,52580.0,84448.0,74357.0,84852.2,74531.2,-321.0,-168.0,52.58,-404.1999999999971,-174.1999999999971
5260.0,52600.0,84566.0,74402.0,84849.1,74529.9,-421.7,-201.3,52.6,-283.1000000000058,-127.89999999999418
5262.0,52620.0,84668.0,74450.0,84847.0,74529.0,-425.9,-194.4,52.62,-179.0,-79.0
